,date,averagePrice,volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
30,42890,2,13517,2283.25,2943.11,0,8290.85,4071.86,4218.99,0,organic,2017,LasVegas
31,42883,2,9789,1872.87,2730.95,1.28,5184.33,943.54,4240.79,0,organic,2017,LasVegas
32,42876,2,8671,2887.66,3339.62,0,2443.87,753.66,1690.21,0,organic,2017,LasVegas
33,42869,2,8090,3039,2852.86,0,2198.43,560,1638.43,0,organic,2017,LasVegas
34,42862,2,8314,2767.64,3687.6,0,1859.17,389.78,1469.39,0,organic,2017,LasVegas
35,42855,2,7545,1049.39,4429.33,2.58,2063.88,437.22,1626.66,0,organic,2017,LasVegas
36,42848,2,9912,1121.34,5184.26,0,3606.15,888.21,2717.94,0,organic,2017,LasVegas
37,42841,1,14406,1471.8,3773.11,0,9161.36,8550.64,610.72,0,organic,2017,LasVegas
38,42834,1,17576,1623.51,3932.58,0,12019.83,11935.27,84.56,0,organic,2017,LasVegas
39,42827,1,17184,1691.21,3619.37,0,11873.36,11740.27,133.09,0,organic,2017,LasVegas
40,42820,1,17776,1879.08,4266.97,0,11630.03,11468.09,161.94,0,organic,2017,LasVegas
41,42813,1,17049,2548.8,4383.36,0,10116.48,7885.12,2231.36,0,organic,2017,LasVegas
42,42806,1,21402,2478.71,4691.98,0,14231.47,13805.95,425.52,0,organic,2017,LasVegas
43,42799,1,20702,2110.61,5897.56,0,12693.72,12277.2,416.52,0,organic,2017,LasVegas
44,42792,1,25938,2174.39,9684.7,0,14078.62,13934.92,143.7,0,organic,2017,LasVegas
45,42785,1,17954,1900.85,3776.59,0,12276.64,11577.52,699.12,0,organic,2017,LasVegas
46,42778,1,21978,2228.74,5528.66,2.66,14217.77,14188.24,29.53,0,organic,2017,LasVegas
47,42771,1,17104,1662.7,4924.57,0,10517.18,10505.41,11.77,0,organic,2017,LasVegas
48,42764,1,11639,1129.81,3211.73,9.28,7287.73,7258.26,29.47,0,organic,2017,LasVegas
49,42757,1,10313,1117.76,3189.79,0,6005.2,5992.65,12.55,0,organic,2017,LasVegas
50,42750,1,9443,941.79,2918.63,0,5582.41,5582.41,0,0,organic,2017,LasVegas
51,42743,1,10641,1287.54,2376.07,0,6977.58,6938.25,39.33,0,organic,2017,LasVegas
52,42736,1,9564,997.48,2950.94,0,5615.41,5478.55,136.86,0,organic,2017,LasVegas
0,43100,2,78873,15369.81,20722.83,0,42780.11,42693.41,86.7,0,organic,2017,LosAngeles
1,43093,2,69804,8580.98,24465.55,0,36757.74,36706.18,51.56,0,organic,2017,LosAngeles
2,43086,2,64716,9069.25,24736.13,0,30910.98,30852.65,58.33,0,organic,2017,LosAngeles
3,43079,2,69862,15944.09,19669.57,0,34248.73,34216.92,31.81,0,organic,2017,LosAngeles
4,43072,2,71010,7976.44,23155.32,0,39878.27,39864.21,14.06,0,organic,2017,LosAngeles
5,43065,2,59524,6444.55,21218.64,0,31860.36,31835.6,24.76,0,organic,2017,LosAngeles
6,43058,2,61451,6477.51,19956.35,0,35017.37,35003.39,13.98,0,organic,2017,LosAngeles
7,43051,2,62338,8390.23,17805.25,0,36142.19,36097.73,44.46,0,organic,2017,LosAngeles
8,43044,2,73724,7315.42,31324.47,0,35083.9,35048.65,35.25,0,organic,2017,LosAngeles
9,43037,2,67051,8078.35,19540.98,0,39431.45,39411.01,20.44,0,organic,2017,LosAngeles
10,43030,2,68638,7845.81,20466.32,0,40325.42,40286.28,39.14,0,organic,2017,LosAngeles
11,43023,2,57491,6151.13,16592.03,0,34747.64,34691.59,56.05,0,organic,2017,LosAngeles
12,43016,2,59194,5549.94,22828.93,0,30815.17,30769.51,45.66,0,organic,2017,LosAngeles
13,43009,2,65406,8450.82,26774.86,0,30179.93,30158.69,21.24,0,organic,2017,LosAngeles
14,43002,2,73696,12051.52,29225.85,1.59,32417.34,32377.02,40.32,0,organic,2017,LosAngeles
15,42995,2,64855,12786.21,24889.5,0,27179.3,27160.25,19.05,0,organic,2017,LosAngeles
16,42988,2,64680,11202.9,25484.11,0,27993.11,27987.79,5.32,0,organic,2017,LosAngeles
17,42981,2,70420,10621.24,27740.88,0,32057.66,32041.66,16,0,organic,2017,LosAngeles
18,42974,2,63222,11685.86,20166.84,0,31369.71,31337.34,32.37,0,organic,2017,LosAngeles
19,42967,2,75147,10649.2,18026.76,0,46470.59,46450.59,20,0,organic,2017,LosAngeles
20,42960,2,72818,10764.58,16810.19,0,45242.78,45097.35,145.43,0,organic,2017,LosAngeles
21,42953,2,67081,9064.57,19027.84,0,38988.22,38021.3,966.92,0,organic,2017,LosAngeles
22,42946,2,67791,9903.04,18850.52,0,39037.38,39001.29,36.09,0,organic,2017,LosAngeles
23,42939,2,70179,9095.61,24077.08,0,37006.78,36988.35,18.43,0,organic,2017,LosAngeles
24,42932,2,75022,10041.65,24449.24,0,40530.83,40510.47,20.36,0,organic,2017,LosAngeles
25,42925,1,120563,11868.34,28851.85,0,79842.73,79833.93,8.8,0,organic,2017,LosAngeles
26,42918,1,109112,11056.28,28190.18,0,69865.47,69737.02,128.45,0,organic,2017,LosAngeles
27,42911,1,109873,10376.87,24717.88,0,74777.88,72884.61,1893.27,0,organic,2017,LosAngeles
28,42904,1,108808,11413.1,24268.07,0,73126.84,66783.78,6343.06,0,organic,2017,LosAngeles
29,42897,1,106703,11619.31,25530.21,0,69553.71,69461.64,92.07,0,organic,2017,LosAngeles
30,42890,1,128923,12603.26,37820.46,0,78499.35,78481.95,17.4,0,organic,2017,LosAngeles
31,42883,1,122887,11731.8,29593.14,0,81561.58,81486.37,75.21,0,organic,2017,LosAngeles
32,42876,1,114120,10947.18,30522.45,0,72650.8,72518.58,132.22,0,organic,2017,LosAngeles
33,42869,1,105965,11688.57,28601.28,0,65675.51,64377.29,1298.22,0,organic,2017,LosAngeles
34,42862,1,137485,12550.12,38336.01,0,86598.84,86014.32,584.52,0,organic,2017,LosAngeles
35,42855,1,127255,10894.08,29816.95,1.59,86542.83,83579.29,2963.54,0,organic,2017,LosAngeles
36,42848,1,127222,12241.09,29711.25,0,85269.97,75004.87,10265.1,0,organic,2017,LosAngeles
37,42841,1,122877,10922.54,28994.48,1.6,82958.27,76233.25,6725.02,0,organic,2017,LosAngeles
38,42834,1,118305,13906.18,29159.75,6.4,75232.89,70010.1,5222.79,0,organic,2017,LosAngeles
39,42827,1,122385,13732.06,30991.3,17.58,77643.88,74785.28,2858.6,0,organic,2017,LosAngeles
40,42820,1,125711,17237.4,32193.35,7.96,76272.02,73831.31,2440.71,0,organic,2017,LosAngeles
41,42813,1,135637,11812.81,38905.35,19.1,84899.25,69061.91,15837.34,0,organic,2017,LosAngeles
42,42806,1,143849,12242.8,37476.71,1.6,94127.8,83175.87,10951.93,0,organic,2017,LosAngeles
43,42799,1,146066,12954.25,28009.38,6.45,105095.63,77383.56,27712.07,0,organic,2017,LosAngeles
44,42792,1,143521,12328.78,30665.47,3.2,100523.29,87365.6,13157.69,0,organic,2017,LosAngeles
45,42785,1,115735,13178.37,33656.51,1.61,68898.26,68066.56,831.7,0,organic,2017,LosAngeles
46,42778,1,95228,12496.33,24567.22,10.99,58153.06,56547.41,1605.65,0,organic,2017,LosAngeles
47,42771,1,91688,15626.93,34864.22,0,41196.81,40279.83,916.98,0,organic,2017,LosAngeles
48,42764,1,99597,16192.49,29310.8,1.56,54092.42,42914.14,11178.28,0,organic,2017,LosAngeles
49,42757,1,77419,10912.94,21788.2,3.12,44714.35,41824.67,2889.68,0,organic,2017,LosAngeles
50,42750,1,86846,13881.57,25602.56,3.12,47358.47,46301.47,1057,0,organic,2017,LosAngeles
51,42743,1,112953,18961.66,33123.81,3.12,60864.69,57800.85,3063.84,0,organic,2017,LosAngeles
52,42736,1,99950,15830.84,28951.76,1.56,55166.16,43159.57,12006.59,0,organic,2017,LosAngeles
0,43100,1,5828,1.27,755.49,0,5071.45,3623.32,1448.13,0,organic,2017,Louisville
1,43093,2,3977,0,977.13,0,2999.6,1340.39,1659.21,0,organic,2017,Louisville
2,43086,2,3861,1,851.14,0,3009.04,1284.9,1724.14,0,organic,2017,Louisville
3,43079,2,2491,0,723.86,0,1767.17,1109.76,657.41,0,organic,2017,Louisville
4,43072,2,2597,0,941.51,0,1655.83,964.23,691.6,0,organic,2017,Louisville
5,43065,2,2510,0,930.33,0,1579.93,1182.6,397.33,0,organic,2017,Louisville
6,43058,2,2317,9.09,901.48,0,1406.83,1070.55,336.28,0,organic,2017,Louisville
7,43051,2,2718,1.3,944.43,0,1772.1,1111.38,660.72,0,organic,2017,Louisville
8,43044,2,3014,5.18,756.67,0,2251.89,1658.64,593.25,0,organic,2017,Louisville
9,43037,2,3691,1.3,740.67,0,2949.48,1739.58,1209.9,0,organic,2017,Louisville
10,43030,2,4196,9.09,1048.94,0,3137.94,1733.01,1404.93,0,organic,2017,Louisville
11,43023,2,3665,2.59,1120.58,0,2542.02,1647.11,894.91,0,organic,2017,Louisville
12,43016,2,3098,1.29,1195.97,0,1900.44,1173.79,726.65,0,organic,2017,Louisville
13,43009,2,3102,0,999.73,0,2102.57,1289.23,813.34,0,organic,2017,Louisville
14,43002,2,4157,2.59,1074.42,0,3079.58,1064.51,2015.07,0,organic,2017,Louisville
15,42995,2,3779,9.05,993.21,0,2776.78,713.34,2063.44,0,organic,2017,Louisville
16,42988,2,3518,2.58,948.75,0,2566.3,1066.09,1500.21,0,organic,2017,Louisville
17,42981,2,3582,7.74,1116.53,0,2457.46,835.36,1622.1,0,organic,2017,Louisville
18,42974,2,3628,1.28,973.22,0,2653.75,1313.78,1339.97,0,organic,2017,Louisville
19,42967,2,3116,0,1114.13,0,2001.66,971.97,1029.69,0,organic,2017,Louisville
20,42960,2,2741,0,1252.59,0,1488.89,1102.05,386.84,0,organic,2017,Louisville
21,42953,2,3557,0,1226.78,0,2330.32,729.74,1600.58,0,organic,2017,Louisville
22,42946,2,4666,0,1153.38,0,3513.04,1403.33,2109.71,0,organic,2017,Louisville
23,42939,2,5061,0,1441.91,0,3619.1,868.53,2750.57,0,organic,2017,Louisville
24,42932,2,4639,0,1527.56,0,3111.29,924.38,2186.91,0,organic,2017,Louisville
25,42925,2,2453,0,1551.16,0,902,11.67,890.33,0,organic,2017,Louisville
26,42918,1,5513,0,1338.51,0,4174.58,30.22,4144.36,0,organic,2017,Louisville
27,42911,1,4521,0,1490.94,0,3029.92,10,3019.92,0,organic,2017,Louisville
28,42904,1,4866,0,1421.83,0,3444.37,6.67,3437.7,0,organic,2017,Louisville
29,42897,1,6507,0,1633.09,0,4874.11,50,4824.11,0,organic,2017,Louisville
30,42890,1,4418,0,1505.75,0,2912.03,457.22,2454.81,0,organic,2017,Louisville
31,42883,1,4452,0,1185.02,0,3266.67,763.33,2503.34,0,organic,2017,Louisville
32,42876,1,4745,0,1200.84,0,3544.31,577.77,2966.54,0,organic,2017,Louisville
33,42869,1,5722,0,1188.69,0,4532.92,620.55,3912.37,0,organic,2017,Louisville
34,42862,1,3515,0,1570.14,0,1944.78,445.56,1499.22,0,organic,2017,Louisville
35,42855,1,5166,0,1639.61,0,3526.62,234.45,3292.17,0,organic,2017,Louisville
36,42848,2,3344,0,1507.19,0,1836.63,336.67,1499.96,0,organic,2017,Louisville
37,42841,1,4904,5.55,1947.76,0,2951.1,752.22,2198.88,0,organic,2017,Louisville
38,42834,2,2026,0,1553.23,0,472.83,325.56,147.27,0,organic,2017,Louisville
39,42827,1,3166,0,1676.19,0,1490.04,390,1100.04,0,organic,2017,Louisville
40,42820,1,6460,15,1354.56,0,5090.41,385.56,4704.85,0,organic,2017,Louisville
41,42813,1,4433,15.67,1395.21,0,3022.15,372.23,2649.92,0,organic,2017,Louisville
42,42806,1,7708,6.28,1361.74,0,6340.2,273.33,6066.87,0,organic,2017,Louisville
43,42799,1,9802,9.25,1302.28,0,8490.17,306.66,8183.51,0,organic,2017,Louisville
44,42792,1,5482,12,1257.03,0,4212.86,402.22,3810.64,0,organic,2017,Louisville
45,42785,1,10571,0,1277.78,0,9293.52,287.77,9005.75,0,organic,2017,Louisville
46,42778,1,5289,4,1259.97,0,4024.77,313.33,3711.44,0,organic,2017,Louisville
47,42771,1,2109,0,991.67,0,1116.99,441.11,675.88,0,organic,2017,Louisville
48,42764,1,1470,0,938.08,0,531.84,193.33,338.51,0,organic,2017,Louisville
49,42757,1,2098,0,1006.17,0,1091.44,536.66,554.78,0,organic,2017,Louisville
50,42750,2,1959,13.85,1318.58,0,626.67,626.67,0,0,organic,2017,Louisville
51,42743,2,1823,0,1157.89,0,665.05,656.66,8.39,0,organic,2017,Louisville
52,42736,2,1914,5.04,1395.31,0,513.34,513.34,0,0,organic,2017,Louisville
0,43100,1,6519,24.84,333.44,0,6160.36,6147.77,12.59,0,organic,2017,MiamiFtLauderdale
1,43093,2,8463,88.73,720.93,0,7653.2,6896.84,756.36,0,organic,2017,MiamiFtLauderdale
2,43086,2,8487,232.71,636.22,0,7617.88,7027.76,590.12,0,organic,2017,MiamiFtLauderdale
3,43079,1,5326,31.72,265.21,0,5028.87,5024.43,4.44,0,organic,2017,MiamiFtLauderdale
4,43072,2,5302,50.56,397.82,0,4853.77,4836.67,17.1,0,organic,2017,MiamiFtLauderdale
5,43065,2,6302,96.13,606.44,0,5599.5,5128.9,470.6,0,organic,2017,MiamiFtLauderdale
6,43058,2,5873,61.31,490.32,0,5321.71,5227.78,93.93,0,organic,2017,MiamiFtLauderdale
7,43051,2,6564,126.7,908.55,0,5528.46,4652.23,876.23,0,organic,2017,MiamiFtLauderdale
8,43044,2,6103,64.69,911.14,0,5127.41,4226.66,900.75,0,organic,2017,MiamiFtLauderdale
9,43037,2,5596,32.98,424.67,0,5138.21,4908.88,229.33,0,organic,2017,MiamiFtLauderdale
10,43030,2,4842,139.07,728.38,0,3974.86,3068.61,906.25,0,organic,2017,MiamiFtLauderdale
11,43023,3,1100,24.83,384.79,0,690.48,657.77,32.71,0,organic,2017,MiamiFtLauderdale
12,43016,2,3758,98.7,435.16,0,3224.44,3221.11,3.33,0,organic,2017,MiamiFtLauderdale
13,43009,2,2976,33.26,445.6,0,2496.67,2496.67,0,0,organic,2017,MiamiFtLauderdale
14,43002,2,2979,29.29,319.28,0,2630,2630,0,0,organic,2017,MiamiFtLauderdale
15,42995,2,1306,44.29,15.22,0,1246.67,1246.67,0,0,organic,2017,MiamiFtLauderdale
16,42988,2,3300,30.31,8.31,0,3261.11,3257.78,3.33,0,organic,2017,MiamiFtLauderdale
17,42981,2,2648,36.32,2.78,0,2608.89,2602.23,6.66,0,organic,2017,MiamiFtLauderdale
18,42974,2,3393,15.07,2.77,0,3375.55,3375.55,0,0,organic,2017,MiamiFtLauderdale
19,42967,1,4570,25.5,20.83,0,4523.33,4523.33,0,0,organic,2017,MiamiFtLauderdale
20,42960,1,4137,16.34,29.2,0,4091.1,4087.77,3.33,0,organic,2017,MiamiFtLauderdale
21,42953,2,4140,11.67,44.02,0,4084.43,4073.33,11.1,0,organic,2017,MiamiFtLauderdale
22,42946,1,4636,10.67,17.35,0,4607.77,4607.77,0,0,organic,2017,MiamiFtLauderdale
23,42939,1,4955,22.07,27.4,0,4905.39,4902.06,3.33,0,organic,2017,MiamiFtLauderdale
24,42932,1,5473,6.65,14.62,0,5451.82,5448.49,3.33,0,organic,2017,MiamiFtLauderdale
25,42925,2,4404,89.08,521.03,0,3794.04,3790.71,3.33,0,organic,2017,MiamiFtLauderdale
26,42918,2,6242,267.85,1709.97,0,4264.07,4257.4,6.67,0,organic,2017,MiamiFtLauderdale
27,42911,2,5275,325.3,1885.23,0,3064.44,3061.11,3.33,0,organic,2017,MiamiFtLauderdale
28,42904,2,6481,304.94,1510.72,0,4664.99,4664.99,0,0,organic,2017,MiamiFtLauderdale
29,42897,2,6104,837.58,250.77,0,5015.94,5015.94,0,0,organic,2017,MiamiFtLauderdale
30,42890,2,5428,1070.87,139.61,0,4217.57,4215.74,1.83,0,organic,2017,MiamiFtLauderdale
31,42883,2,6001,1096.73,86.78,0,4817.46,4815.63,1.83,0,organic,2017,MiamiFtLauderdale
32,42876,2,6177,515.52,81.14,0,5580.37,4806.82,773.55,0,organic,2017,MiamiFtLauderdale
33,42869,1,5883,279.85,84.9,0,5518.48,3846.67,1671.81,0,organic,2017,MiamiFtLauderdale
34,42862,2,3543,838.16,73.77,0,2630.94,1937.78,693.16,0,organic,2017,MiamiFtLauderdale
35,42855,2,3478,1154.19,62.02,0,2261.49,2250,11.49,0,organic,2017,MiamiFtLauderdale
36,42848,2,4011,1362.77,71.28,0,2577.44,2540,37.44,0,organic,2017,MiamiFtLauderdale
37,42841,3,3197,738.26,69.63,0,2389.47,1481.11,908.36,0,organic,2017,MiamiFtLauderdale
38,42834,2,3749,317.51,25.8,0,3405.36,1365.56,2039.8,0,organic,2017,MiamiFtLauderdale
39,42827,2,4160,545.88,36.18,0,3577.49,1622.22,1955.27,0,organic,2017,MiamiFtLauderdale
40,42820,2,5831,1352.29,124.61,0,4353.85,4250,103.85,0,organic,2017,MiamiFtLauderdale
41,42813,3,2428,1223.8,96.36,0,1107.78,1107.78,0,0,organic,2017,MiamiFtLauderdale
42,42806,3,2068,1043.83,77.36,0,947.07,926.67,20.4,0,organic,2017,MiamiFtLauderdale
43,42799,2,3584,1073.79,128.96,0,2381.09,1372.22,1008.87,0,organic,2017,MiamiFtLauderdale
44,42792,2,3102,1208.16,65.84,0,1827.87,1188.89,638.98,0,organic,2017,MiamiFtLauderdale
45,42785,2,5304,846.14,49.2,0,4409.1,3646.67,762.43,0,organic,2017,MiamiFtLauderdale
46,42778,1,5967,295.27,8.03,0,5663.53,4157.77,1505.76,0,organic,2017,MiamiFtLauderdale
47,42771,1,3627,398.22,4.01,0,3224.32,1155.56,2068.76,0,organic,2017,MiamiFtLauderdale
48,42764,1,4473,255.33,8.07,0,4209.37,2085.56,2123.81,0,organic,2017,MiamiFtLauderdale
49,42757,1,5888,221.91,12.1,0,5653.97,3727.78,1926.19,0,organic,2017,MiamiFtLauderdale
50,42750,1,7707,297.27,12.11,0,7397.93,5116.66,2281.27,0,organic,2017,MiamiFtLauderdale
51,42743,1,6214,421.41,6.73,0,5786.29,3260,2526.29,0,organic,2017,MiamiFtLauderdale
52,42736,1,5254,290.61,20.17,0,4942.72,1970,2972.72,0,organic,2017,MiamiFtLauderdale
0,43100,2,152400,2528.46,37771.11,861.76,111238.44,102542.42,8696.02,0,organic,2017,Midsouth
1,43093,2,131240,2543.96,33564.26,712.1,94419.84,86520.12,7899.72,0,organic,2017,Midsouth
2,43086,2,129899,2761.68,34831.02,640.04,91666.11,80649.5,11016.61,0,organic,2017,Midsouth
3,43079,2,140885,3274.32,33387.67,675.89,103547.42,97646.59,5900.83,0,organic,2017,Midsouth
4,43072,2,131589,2948,38442.38,759.91,89438.38,85848.62,3589.76,0,organic,2017,Midsouth
5,43065,2,117915,2273.75,31229.01,553.57,83858.69,80658.79,3199.9,0,organic,2017,Midsouth
6,43058,2,108988,2266.66,33847.74,487.56,72385.78,70589.95,1795.83,0,organic,2017,Midsouth
7,43051,2,131021,2436.31,32888.12,627.22,95065.94,89571.58,5494.36,0,organic,2017,Midsouth
8,43044,2,137573,3560.76,36025.34,677.79,97301.09,91436.08,5865.01,0,organic,2017,Midsouth
9,43037,2,156849,2448.54,34603.78,619.38,119177.1,110757.39,8419.71,0,organic,2017,Midsouth
10,43030,2,168429,2401.85,39858.54,607.05,125561.74,115932.33,9629.41,0,organic,2017,Midsouth
11,43023,2,174355,2928.11,35554.07,556.45,135316.37,127686.14,7630.23,0,organic,2017,Midsouth
12,43016,2,176219,4376.74,35185.02,566.08,136087.82,131997.28,4090.54,0,organic,2017,Midsouth
13,43009,2,149031,4351.29,33501.74,592.25,110585.59,101954.05,8631.54,0,organic,2017,Midsouth
14,43002,2,176556,4036.4,34545.41,517.42,137448.65,115927.2,21521.45,0,organic,2017,Midsouth
15,42995,2,158624,3307.02,36351.09,628.33,118337.48,102794.03,15543.45,0,organic,2017,Midsouth
16,42988,2,168954,4000.03,37302.61,622.28,127028.92,112342.72,14686.2,0,organic,2017,Midsouth
17,42981,2,167349,6815.74,41002.21,840.59,118690.87,100375.43,18315.44,0,organic,2017,Midsouth
18,42974,2,141033,6349.61,41161.57,688.15,92833.76,81240.44,11593.32,0,organic,2017,Midsouth
19,42967,2,138392,3383.69,40533,660.73,93811.48,84138.69,9672.79,0,organic,2017,Midsouth
20,42960,2,129688,2791.66,38100,837.16,87959.34,85427.32,2532.02,0,organic,2017,Midsouth
21,42953,2,147783,3190.54,45905.95,871.79,97806.05,86645.75,11160.3,0,organic,2017,Midsouth
22,42946,2,143257,3072.11,44213.86,991.22,94976.86,80259.26,14717.6,0,organic,2017,Midsouth
23,42939,2,176562,2368.63,49706.22,1106.94,123369.31,103897.97,19471.34,0,organic,2017,Midsouth
24,42932,2,140881,2458.19,44872.35,1239.5,92310.69,78625.54,13685.15,0,organic,2017,Midsouth
25,42925,2,109428,3114.64,50540.83,1282.83,54489.34,35708.96,18780.38,0,organic,2017,Midsouth
26,42918,2,120459,2774.67,52195.81,1321.72,64166.52,34038.53,30127.99,0,organic,2017,Midsouth
27,42911,2,125035,2567.52,50700.82,1147.57,70619.19,38193.8,32425.39,0,organic,2017,Midsouth
28,42904,2,127794,3304.26,56369.25,1270.6,66850.25,36430.85,30419.4,0,organic,2017,Midsouth
29,42897,2,150302,3919.7,51398.57,1205.25,93778.86,45391.71,48387.15,0,organic,2017,Midsouth
30,42890,2,127811,3976.74,55615.87,1415.12,66803.42,33346.76,33456.66,0,organic,2017,Midsouth
31,42883,2,129046,4061.5,52094.56,1610.71,71279.42,36140.3,35139.12,0,organic,2017,Midsouth
32,42876,2,116850,3719.26,48346.59,1603.39,63180.53,35445.81,27734.72,0,organic,2017,Midsouth
33,42869,2,133423,3776.69,55201.16,1954.5,72490.23,38041.51,34448.72,0,organic,2017,Midsouth
34,42862,2,111062,2964.11,48570.73,1704.61,57822.67,35661.6,22161.07,0,organic,2017,Midsouth
35,42855,2,117716,4131.4,51699.07,1538.54,60346.92,36527.33,23819.59,0,organic,2017,Midsouth
36,42848,2,107165,3840.93,50473.85,1386.8,51463.61,36180.97,15282.64,0,organic,2017,Midsouth
37,42841,2,132011,4340.81,57599.11,2526.06,67545.06,39490.55,28054.51,0,organic,2017,Midsouth
38,42834,2,137963,3866.01,54710.71,2285.58,77100.69,34323.06,42777.63,0,organic,2017,Midsouth
39,42827,2,129500,4585.96,58475.37,2227.82,64210.82,36145.43,28065.39,0,organic,2017,Midsouth
40,42820,1,139275,4177.03,50392.67,2224.98,82480.13,31877.73,50602.4,0,organic,2017,Midsouth
41,42813,2,97031,3900.08,42658.05,1814.98,48657.7,28803.38,19854.32,0,organic,2017,Midsouth
42,42806,1,121870,3840.57,42071.43,1856.19,74101.42,34491.91,39609.51,0,organic,2017,Midsouth
43,42799,1,156551,4471.53,38267.49,1457.66,112354.59,31239.27,81115.32,0,organic,2017,Midsouth
44,42792,1,139908,3921.76,41022.31,1849.73,93114.69,33735.94,59378.75,0,organic,2017,Midsouth
45,42785,1,148185,4325.51,48328.21,1888.62,93642.51,32456.16,61186.35,0,organic,2017,Midsouth
46,42778,1,129193,3448.61,41590.11,1599.36,82555.14,35082.56,47472.58,0,organic,2017,Midsouth
47,42771,1,101148,3676.77,42152.81,1526.21,53791.99,39453.34,14338.65,0,organic,2017,Midsouth
48,42764,2,95499,3428.23,45235.31,2048.59,44787.35,33303.24,11484.11,0,organic,2017,Midsouth
49,42757,1,96918,2981.29,38351.15,1985.43,53600.52,39758.09,13842.43,0,organic,2017,Midsouth
50,42750,2,88280,3414.04,43794.8,2191.38,38879.34,37053.18,1826.16,0,organic,2017,Midsouth
51,42743,2,90504,3638.19,41242.82,2265.14,43357.66,40878.78,2478.88,0,organic,2017,Midsouth
52,42736,2,72288,3353.64,36090.72,1813.6,31029.83,29203.33,1826.5,0,organic,2017,Midsouth
0,43100,2,7099,51.97,1535.55,0,5511,3056.04,2454.96,0,organic,2017,Nashville
1,43093,2,7151,70.46,2170.79,0,4910.09,3146.85,1763.24,0,organic,2017,Nashville
2,43086,2,6706,41.87,1898.54,0,4765.74,2612.39,2153.35,0,organic,2017,Nashville
3,43079,2,5477,19.21,1730.07,0,3728.04,2376.7,1351.34,0,organic,2017,Nashville
4,43072,2,4985,49.22,1937.45,0,2997.88,2230.29,767.59,0,organic,2017,Nashville
5,43065,2,5632,50.44,1862.68,0,3718.83,2667.33,1051.5,0,organic,2017,Nashville
6,43058,2,5135,51.28,2032.17,0,3051.29,2376.14,675.15,0,organic,2017,Nashville
7,43051,2,5834,58.43,1861.34,0,3914.13,2233.49,1680.64,0,organic,2017,Nashville
8,43044,2,6330,72.89,1957.67,0,4299.88,3131.99,1167.89,0,organic,2017,Nashville
9,43037,2,7350,75.61,2571.96,0,4702.58,2957.01,1745.57,0,organic,2017,Nashville
10,43030,2,8716,57.76,3126.34,0,5531.74,2340.14,3191.6,0,organic,2017,Nashville
11,43023,2,7546,67.23,2947.41,0,4531.14,2567.53,1963.61,0,organic,2017,Nashville
12,43016,2,7072,60.89,2903.35,0,4107.48,2453.39,1654.09,0,organic,2017,Nashville
13,43009,2,8230,88.65,2826.04,0,5314.96,3217.15,2097.81,0,organic,2017,Nashville
14,43002,2,8918,104.37,2500.14,0,6312.99,1601.56,4711.43,0,organic,2017,Nashville
15,42995,2,8579,117.04,2557.35,0,5904.72,1778.3,4126.42,0,organic,2017,Nashville
16,42988,2,9103,94.38,2782.28,0,6226.66,2482.62,3744.04,0,organic,2017,Nashville
17,42981,2,8629,166.84,2919.13,0,5543.48,1630.5,3912.98,0,organic,2017,Nashville
18,42974,2,9333,120.56,2952.01,0,6260.89,3247.47,3013.42,0,organic,2017,Nashville
19,42967,2,7240,80.4,2884.69,0,4274.91,1925,2349.91,0,organic,2017,Nashville
20,42960,2,4739,25.2,2387.12,0,2326.97,1738.89,588.08,0,organic,2017,Nashville
21,42953,2,8077,71.27,2677.74,0,5328.27,2337.43,2990.84,0,organic,2017,Nashville
22,42946,2,8654,54.78,2881.16,0,5718.45,2457.58,3260.87,0,organic,2017,Nashville
23,42939,1,11898,39.23,3771.3,0,8087.94,3353.33,4734.61,0,organic,2017,Nashville
24,42932,2,8490,52.6,3594.22,0,4843.63,1707.77,3135.86,0,organic,2017,Nashville
25,42925,1,6879,103.67,3658.81,0,3116.52,1833.89,1282.63,0,organic,2017,Nashville
26,42918,1,12498,163.03,3207,0,9127.89,1961.11,7166.78,0,organic,2017,Nashville
27,42911,1,11077,94.3,2957.15,0,8025.82,2124.45,5901.37,0,organic,2017,Nashville
28,42904,1,12362,146.66,3631.53,0,8583.6,2083.51,6500.09,0,organic,2017,Nashville
29,42897,1,13829,380.62,3321.97,0,10126.9,1731.86,8395.04,0,organic,2017,Nashville
30,42890,1,10578,350.07,3197.16,0,7030.88,502.43,6528.45,0,organic,2017,Nashville
31,42883,1,8677,435.62,2257.51,0,5983.53,341.21,5642.32,0,organic,2017,Nashville
32,42876,1,9282,358.52,2467.74,0,6455.57,591.22,5864.35,0,organic,2017,Nashville
33,42869,1,16266,556.49,2648.6,0,13060.65,213.03,12847.62,0,organic,2017,Nashville
34,42862,1,6217,191.24,2221.64,0,3803.88,216.57,3587.31,0,organic,2017,Nashville
35,42855,1,11100,387.36,2926.48,0,7786.4,192.66,7593.74,0,organic,2017,Nashville
36,42848,1,7064,582.27,3204.62,0,3277.08,157.88,3119.2,0,organic,2017,Nashville
37,42841,1,8448,475.47,3049.63,0,4923.23,248.29,4674.94,0,organic,2017,Nashville
38,42834,2,5341,572.93,2987.08,0,1780.94,1123.08,657.86,0,organic,2017,Nashville
